0001.png,tree_pose,552.34186,140.0101,-415.79315,562.22577,122.4408,-379.53934,568.1088,122.247696,-379.58972,572.99567,121.87151,-379.59473,540.18066,123.40034,-376.63095,532.68835,123.79689,-376.73837,525.6617,123.79629,-376.81442,583.6939,130.14392,-146.49074,514.9106,131.94606,-136.74365,565.1839,163.05663,-326.10245,538.5377,161.09212,-323.32483,647.20337,247.84203,-36.018448,454.88303,244.1755,-1.4091227,699.26154,379.77844,-251.19124,403.15155,379.27798,-220.9713,575.8823,328.63116,-609.8838,531.25684,326.2273,-604.7441,560.295,301.09302,-674.07916,554.57367,298.06018,-687.8362,557.82166,286.1955,-650.0159,549.0251,284.99738,-651.31287,560.0455,296.01675,-603.2348,544.6203,294.46445,-595.92426,576.87714,534.42664,-55.133194,475.5827,522.515,55.216927,544.9238,763.90137,-5.4397235,309.18018,675.0677,-264.27582,516.488,970.2278,271.9926,498.37598,616.7562,418.35437,504.6527,997.85486,291.12543,524.4818,597.5964,493.2054,522.5836,1025.1356,88.3426,542.0965,694.128,506.87082
0002.png,tree_pose,450.09518,244.19987,-442.56616,456.8045,231.34602,-405.2956,461.76794,232.61879,-405.22534,466.6734,233.71037,-405.32446,438.23303,229.84375,-403.69717,431.33408,229.86015,-403.84958,425.11023,230.15608,-403.88998,473.684,246.36674,-235.46524,415.7703,242.28732,-228.2809,460.3974,262.99692,-383.47214,438.69034,260.7795,-380.67606,525.2785,336.64368,-241.51936,373.2553,344.4271,-171.53543,598.0535,227.44937,-382.07455,288.15506,237.79413,-271.58377,661.6492,104.69268,-519.8479,209.17856,122.64271,-435.18234,689.7456,68.25812,-565.7703,182.09831,87.512665,-491.11703,685.97,65.11096,-585.7405,183.80948,80.159966,-510.64462,674.7931,79.666214,-542.4449,194.45767,92.56618,-460.06943,469.0965,611.07837,-55.45744,377.17697,600.296,55.534416,441.52615,804.287,-0.99794585,195.86032,681.3441,-133.86937,418.18665,1005.59064,193.4725,391.3064,682.91595,317.98416,410.4527,1028.6938,202.73848,417.7044,665.8502,362.90036,406.2278,1056.5532,-4.152477,431.4064,755.3735,342.00793
0003.png,tree_pose,321.6503,385.6525,-668.5144,331.9732,363.7638,-618.07404,340.75827,363.04465,-618.06366,348.59937,363.06873,-618.3212,305.7529,367.03665,-627.9663,296.58142,368.28455,-628.0623,289.55588,369.22986,-628.2019,358.12982,381.01956,-376.48727,281.03387,387.8973,-416.9333,341.62335,407.5339,-578.72974,308.7296,408.23102,-591.3753,416.45703,492.4981,-326.15463,237.83905,503.93835,-477.2755,414.8494,303.12006,-478.40643,217.3178,310.2579,-749.41736,341.45175,133.82953,-574.24,283.50922,142.10043,-744.50275,322.71985,91.39663,-623.57733,301.2925,97.25283,-802.6013,318.35562,88.44799,-614.0366,300.32477,95.86689,-756.5569,321.15567,103.907166,-580.81024,297.68658,111.66103,-735.7103,403.12915,842.33246,77.10513,287.43338,869.27527,-77.44051,627.1295,958.38617,-174.25545,322.40057,1145.4696,-150.28963,383.8352,992.06506,441.06674,352.18576,1384.3274,247.3856,346.62643,974.2635,502.4531,357.99838,1411.9551,275.36044,335.14706,1088.925,428.20944,357.77933,1446.8806,39.578365
0004.png,tree_pose,474.34296,328.16754,-457.46527,486.5764,310.737,-418.53516,494.5222,311.2112,-418.54248,500.24094,311.53876,-418.7244,463.3561,310.9836,-407.51712,454.8921,311.61783,-407.61987,448.13638,312.30234,-407.71802,509.94016,325.33725,-217.96642,443.35223,323.45135,-164.62305,489.93738,349.81937,-385.81497,459.89008,350.9258,-370.46988,566.1616,413.40326,-202.92238,406.08658,419.2194,-68.52878,625.99664,276.5494,-359.29266,350.91663,279.20224,-91.68584,512.3514,185.09807,-340.69492,463.8134,189.3734,-22.9699,496.06512,152.62022,-390.97662,482.45813,153.97923,-69.86477,491.67966,154.27478,-364.0767,482.61417,158.28061,-33.351246,494.18683,169.31322,-337.52707,478.92255,173.93555,-20.300014,495.99448,725.35486,-67.16715,394.7794,694.2393,67.36221,449.28406,950.5791,-23.469896,185.2249,756.0535,-158.23865,417.17877,1154.9086,203.05168,350.3777,877.3307,221.23802,399.11197,1181.1769,214.608,377.0171,867.93896,254.95763,474.2088,1213.2512,-39.743847,392.3527,959.9699,136.61426
0005.png,tree_pose,380.09747,425.2076,-632.7143,385.06647,403.4312,-568.0055,390.8404,403.57587,-567.9528,396.6134,403.7336,-568.1985,366.69598,402.1948,-577.9215,359.26407,401.50748,-577.98334,352.51544,400.90295,-578.121,403.85904,417.37354,-277.96133,338.912,417.7773,-319.20087,393.69586,453.67416,-528.5171,368.87552,450.1017,-541.1354,464.2491,526.24445,-223.71576,279.09235,534.3785,-367.08655,493.18982,324.26706,-364.53345,245.32867,330.7203,-634.6163,405.57224,160.27266,-427.9402,338.86362,159.16104,-638.5343,390.65967,114.84245,-483.69745,357.92828,111.85114,-710.4265,384.71918,119.40877,-478.3919,356.0121,116.71146,-662.42365,387.5925,138.4223,-437.26926,353.23065,136.0146,-632.6568,454.30453,897.1004,86.99275,326.09824,928.6303,-87.07917,708.6239,967.5474,-266.51617,352.5485,1225.751,-144.78366,456.46805,1073.942,352.11697,372.43854,1466.2235,270.61716,411.06454,1064.7399,409.96588,383.21127,1495.4775,295.26572,390.03546,1220.9149,272.7189,350.60806,1540.178,-2.1145592
0006.png,tree_pose,401.9325,405.67453,-556.8731,412.48282,382.25635,-500.62048,420.46375,381.9659,-500.5129,427.70923,382.07733,-500.71896,385.49512,383.26968,-509.56503,376.3024,383.47345,-509.67117,367.82333,384.07828,-509.77618,433.7996,393.36902,-257.03174,362.472,397.17188,-290.08185,420.14658,425.39215,-469.8301,388.1228,425.763,-479.786,489.9478,494.81393,-233.9829,312.41446,511.67316,-337.94156,525.33527,332.06268,-409.96426,272.50873,341.0934,-604.0897,426.59137,181.58966,-500.49927,377.258,178.3693,-599.99976,412.64243,136.96725,-559.3262,395.08652,133.79549,-664.91113,408.55823,138.24197,-539.5748,395.10904,135.56454,-611.07434,411.00458,156.1142,-503.85678,390.7648,153.05157,-590.6562,496.38797,815.5558,41.18892,375.54144,842.0022,-41.320564,691.2272,973.2345,-303.293,355.50726,1082.6195,-150.47473,474.67685,1004.8368,334.7653,390.2697,1293.0245,279.07935,427.6362,1000.1146,396.69662,408.52115,1320.3055,307.7159,397.73514,1104.847,285.942,382.07306,1385.2577,77.037674
0007.png,tree_pose,365.13806,349.05942,-520.11224,374.58548,330.13098,-464.05756,382.44235,330.60257,-463.96692,390.7134,331.0398,-464.08218,349.1589,327.82834,-456.9289,338.81226,326.66614,-457.15955,328.4079,326.2027,-457.34613,400.32434,344.93228,-219.19263,315.76617,340.67087,-180.10405,375.86728,372.80838,-434.15482,348.20956,371.20282,-423.18646,458.46246,455.58618,-275.4591,269.62903,453.78625,-130.2469,485.7402,278.01407,-554.5278,230.52715,267.88446,-234.65968,386.73267,126.12281,-581.3936,337.2967,129.02335,-170.11093,368.50076,87.540436,-645.5299,354.01514,91.78306,-237.39394,363.156,89.07295,-614.07275,352.88412,95.48265,-191.92822,367.02344,103.81077,-578.8388,349.77322,110.15914,-167.77965,403.55057,827.3261,-72.539154,275.84314,809.43646,72.59255,379.25708,1076.673,-125.863594,83.70559,962.2434,-368.91388,342.11627,1313.9121,192.07237,300.2351,928.70013,412.02225,327.48807,1348.4968,211.69508,330.98862,915.4461,490.32297,335.41824,1379.8998,-49.08425,345.79492,1008.8097,459.62387
0008.png,tree_pose,429.75,387.34534,-562.43585,445.06012,363.00626,-506.00098,454.75327,362.67548,-505.87152,463.15607,362.97095,-506.0025,413.96765,364.19434,-501.06195,403.9031,363.50815,-501.23715,394.1357,363.1542,-501.41174,475.23517,377.28415,-256.1504,387.60822,375.46066,-224.53548,447.85568,412.34235,-472.75577,412.03333,411.15985,-464.04764,537.2551,490.8339,-295.67947,338.85223,488.9374,-167.87862,563.7855,320.27112,-568.19403,298.26672,313.51306,-342.1755,469.33002,153.40755,-636.36926,400.5126,162.54898,-405.4317,452.83246,108.3824,-705.7046,422.9737,112.90935,-497.8553,445.40128,107.62932,-682.04254,423.05914,113.60424,-462.4286,447.15552,124.53065,-638.2127,419.8083,133.2393,-410.8878,491.6741,860.56274,-82.86144,363.93036,844.8079,82.87078,465.74265,1119.6666,-129.6235,155.82085,1010.82227,-258.87604,412.5911,1374.4287,167.644,417.8238,993.0124,435.42773,402.42722,1408.4565,180.2316,447.31174,977.4282,500.64557,391.0766,1454.7583,-140.7155,427.558,1125.2632,426.8679
0009.png,tree_pose,326.3395,333.34393,-322.97803,332.42023,314.05447,-273.80588,338.64645,313.11365,-273.8077,345.05652,312.2565,-273.8723,315.85416,318.55518,-255.063,311.11273,320.93668,-255.12357,306.59033,322.92123,-255.2289,350.6706,332.29617,-80.847496,303.41397,340.50516,12.761238,340.5519,353.96503,-259.78046,322.6607,358.92386,-233.31563,405.44034,454.35913,-157.69821,269.2578,457.83792,76.092735,458.168,300.5956,-451.40857,216.20628,310.1608,-79.187614,351.20068,154.38142,-545.6785,308.50684,161.37791,-159.32993,337.3716,111.05322,-631.7254,323.5813,112.030815,-239.68787,335.6476,103.330536,-591.7656,321.80652,104.10811,-203.54373,337.8211,124.112976,-541.2287,320.2975,127.94386,-162.27885,366.72272,770.2814,-112.22383,292.14838,768.4976,112.187836,362.22726,1025.8544,-122.11844,101.17535,896.48254,-47.065113,374.44302,1268.2476,202.77267,295.16434,1004.1791,526.5256,378.23898,1291.4731,219.11299,326.63535,999.04596,578.6149,358.70148,1337.41,-91.13207,310.9711,1103.4148,460.57544
0010.png,tree_pose,201.05809,239.88843,-474.05832,205.97372,226.9669,-444.12643,209.48682,226.77634,-444.10263,212.82007,226.80522,-444.21686,194.43935,227.08371,-455.1583,190.11551,227.09357,-455.2522,185.42523,227.4811,-455.3504,218.03374,232.06642,-290.01364,176.66502,234.7619,-339.12323,209.39235,253.65865,-415.957,194.81335,252.99567,-430.91797,244.78085,281.64554,-231.91203,151.69354,290.81653,-358.7353,234.1921,175.91103,-292.78928,160.19133,190.32118,-526.9598,207.96046,83.43276,-350.41272,178.49149,87.06571,-533.24036,200.45251,65.898285,-376.3693,184.25882,65.29774,-572.8872,199.05798,65.88991,-374.58652,184.99297,63.941967,-549.7523,200.63289,72.10502,-356.26624,184.82372,71.40883,-530.19116,236.82414,482.6015,52.75225,169.7845,489.55423,-53.011436,342.7911,564.4564,-58.546066,175.89395,632.8299,-149.69827,225.49173,554.5542,373.43292,183.99265,779.75726,74.8724,209.36664,542.2241,416.65198,187.588,800.0504,92.11887,192.64832,601.35645,383.27054,173.15976,828.6893,-50.42412
