image_001.jpg,shoulderpress_down,139.77762,98.33073,-33.498653,142.98827,91.25232,-16.20838,145.23286,91.634735,-16.177689,147.61534,92.053055,-16.198423,136.72394,90.64899,-21.631784,134.66498,90.673775,-21.571398,132.64606,90.71673,-21.771358,149.47443,96.09947,55.70789,128.67728,94.87465,32.50803,143.57042,107.86427,-10.262311,134.7255,106.89051,-17.574194,165.93758,141.27823,87.58837,107.52785,143.11815,34.564514,193.08664,132.80968,157.19421,43.460983,125.88389,-11.162501,191.33809,100.838295,240.95547,63.2461,57.70451,-10.535816,188.84499,86.719345,248.77826,66.87057,41.630814,-23.756039,185.76976,88.10159,251.28365,75.891464,41.59045,-8.659001,184.61603,93.907326,240.10652,77.52834,47.492157,-9.121671,185.12755,271.64163,5.367473,129.02393,278.81656,-4.8904285,193.14236,381.28778,-29.506735,139.43608,392.48077,-40.728065,201.77368,485.90237,37.063244,149.05803,496.70163,-30.32342,201.45811,498.68454,35.138985,148.25934,509.549,-33.172726,207.61427,518.1972,-82.51367,161.5826,526.6071,-169.63675
image_002.jpg,shoulderpress_down,119.71575,56.916077,-60.87125,121.92229,53.52285,-50.113503,123.08456,53.48487,-50.10644,124.35007,53.491306,-50.119064,117.71444,53.54643,-49.318283,116.365845,53.491573,-49.33998,114.978645,53.499294,-49.3257,126.48505,55.034843,-3.4014416,112.65696,54.9232,-0.57166946,122.46659,60.780785,-44.962204,117.2325,60.147945,-44.3249,138.86232,78.35387,14.1867485,99.45519,76.906586,17.874212,163.93243,91.67808,-51.000683,73.24862,89.466576,-41.436134,164.37625,64.23915,-120.09843,73.76004,63.57867,-120.6847,167.21487,55.94959,-133.82059,71.603386,55.034786,-137.09344,162.37732,54.57915,-124.77278,76.44261,53.852028,-129.1888,160.15125,57.732952,-118.74111,77.76747,56.60476,-120.329704,130.16258,130.68024,-1.059769,106.77726,130.46605,1.1013136,140.07938,142.82648,-166.98378,98.19123,144.28592,-162.79247,139.05049,193.57425,-146.88391,95.700165,194.17052,-137.00409,136.07721,199.39906,-146.84518,97.61933,199.53244,-136.01537,142.59933,207.34122,-210.59889,95.9154,207.91905,-197.95183
image_003.jpg,shoulderpress_down,130.91248,53.728325,-132.92848,134.17853,47.786327,-121.245155,136.28517,47.568718,-121.21092,138.27255,47.37118,-121.18312,127.38912,47.868896,-120.72219,125.41165,47.767044,-120.78478,123.610435,47.66367,-120.851166,141.66945,49.779503,-60.054253,120.93443,50.658203,-55.964966,135.653,59.619427,-111.7329,127.729645,59.50386,-110.831276,163.62003,81.65701,-30.870008,103.26136,82.62906,-26.58778,203.05658,89.02309,-87.50866,62.759193,88.10084,-96.94787,203.07137,52.407276,-156.12234,66.8225,56.60066,-199.99295,206.26752,43.624676,-171.39708,66.28024,47.3476,-221.77115,198.8701,42.019268,-162.51878,70.57279,45.790936,-209.03409,196.70854,44.848396,-155.03352,72.169075,49.423172,-199.23038,152.39577,165.43073,-0.040780503,120.434715,165.92073,0.50505096,154.33467,222.83086,-0.10455898,116.23569,222.4161,11.945565,154.09712,273.27277,90.93528,117.514015,273.3423,79.66466,155.326,281.54382,96.79571,116.870056,281.6965,83.90445,148.31526,291.86673,33.00348,124.3103,291.56274,13.253952
image_004.jpg,shoulderpress_down,81.97678,39.46871,-166.72769,84.34484,35.152096,-156.87181,85.88812,34.983994,-156.86363,87.307106,34.82713,-156.89568,79.22139,35.708454,-156.52225,77.11958,35.92868,-156.53175,75.29525,36.169945,-156.50478,89.55796,36.791477,-100.84885,72.688774,38.588566,-99.98227,85.059685,44.25309,-146.53476,78.840416,44.67118,-146.34102,102.83993,64.12897,-64.39747,60.746067,65.10669,-66.60858,128.16058,82.7419,-123.6045,37.35565,87.01749,-127.88469,127.24033,57.39633,-217.23207,37.780815,58.043358,-234.26845,127.17207,49.57409,-238.22914,37.115402,50.518375,-257.4868,122.848206,48.90327,-232.32217,40.729023,49.336304,-252.62112,121.64678,51.488716,-217.66707,42.557903,51.572292,-235.49927,95.74748,121.32738,3.3046045,73.1493,121.71366,-3.3761423,102.830986,166.73055,-4.911528,75.84775,168.55055,-7.203344,102.378174,206.24449,111.28205,74.98115,208.44696,101.48143,98.761,210.99658,120.109215,76.13001,212.39403,109.68813,107.56523,221.92567,62.94098,79.248344,225.10951,50.369324
image_005.jpg,shoulderpress_down,137.73135,48.949245,-107.4277,143.0635,43.8766,-106.88485,145.31339,43.95628,-106.941536,148.21828,44.11298,-107.02224,139.78798,43.59083,-95.636795,139.41002,43.467945,-95.66492,139.12389,43.33653,-95.752464,159.03195,49.485783,-86.441216,144.27406,47.103073,-33.075287,142.20465,57.3828,-98.76181,138.16315,56.110283,-83.5769,180.07121,88.39315,-72.421875,126.36285,80.20437,23.676226,215.24156,122.46175,-150.79741,102.73734,94.05008,73.55352,203.14792,70.83202,-226.2471,100.8753,60.488243,90.65186,202.12982,56.079044,-243.48622,97.49307,47.8057,93.19169,196.32457,55.526703,-229.26523,101.77311,45.867638,97.51002,194.40523,60.942688,-221.68741,103.8096,52.83406,92.36595,147.55603,168.5961,-38.660954,118.14113,159.66365,38.91272,119.608826,212.42526,-29.88404,72.78117,187.67554,13.906651,115.552155,252.92232,91.70573,69.73427,235.67952,122.22585,118.949196,260.26315,103.33202,73.236916,243.23279,132.60004,101.409454,266.39734,65.670876,55.97253,251.6469,95.01091
image_006.jpg,shoulderpress_down,125.05437,45.18747,-87.76732,128.23697,39.569386,-69.984695,130.61292,39.466225,-69.97536,133.02972,39.382988,-70.082146,119.79313,39.668537,-71.877106,116.67325,39.78453,-71.89865,114.04947,39.986736,-71.906906,134.7312,42.881474,-0.99185264,110.23295,44.124443,-8.275145,129.76808,53.10611,-64.82901,119.84716,53.492336,-67.24398,157.07564,84.86,18.766829,90.90748,85.958466,13.852637,213.04431,90.07877,-35.74987,32.018097,88.52674,-30.594084,203.13477,41.06211,-100.160515,43.271023,39.89533,-69.69043,202.21548,29.241293,-110.147385,43.35102,28.187614,-81.24732,196.25417,27.898813,-91.77444,48.63311,26.684278,-61.77073,195.09146,32.476635,-94.64268,50.134655,30.837606,-63.957226,157.17345,178.74902,2.9488947,112.11282,178.83827,-2.9968994,236.18153,181.03644,-103.10882,69.75859,200.67014,-159.47926,181.039,218.23676,30.783144,102.33862,232.38112,-30.058386,171.18515,216.14581,46.6332,107.86077,234.15186,-14.971093,173.18185,237.47935,32.69812,110.1591,247.54698,-37.93837
image_008.jpg,shoulderpress_down,158.04008,57.026264,-26.13091,162.7319,53.15995,-23.534285,164.37617,53.446144,-23.488562,166.05457,53.727146,-23.557238,160.2039,52.716682,-12.0422,159.95427,52.67214,-12.029193,159.75752,52.599087,-12.053639,173.14893,58.11587,-7.1276345,164.61035,56.37054,44.690716,160.61807,62.018303,-21.63781,157.33281,61.523018,-6.849709,188.64735,88.17519,-21.983526,146.92888,88.495316,85.04618,219.05684,81.20416,-77.139984,110.356674,96.03215,78.01868,205.8063,41.575066,-80.99991,110.85721,64.07353,37.78372,203.9682,28.940264,-88.52,110.36719,57.022434,28.277271,199.9543,31.314554,-80.81142,114.00343,57.798756,40.585026,199.01978,36.4134,-78.29297,114.83101,60.140266,39.02848,163.64085,166.02658,-38.545597,139.48607,162.81255,38.48402,114.99146,179.58801,-133.29536,74.67179,177.37245,9.98494,114.99939,218.8147,-30.878115,99.93968,214.67511,40.753544,120.80137,224.29985,-19.00974,107.10988,219.1062,44.39424,101.89464,231.0011,-21.29428,88.82847,230.8043,33.42624
image_009.jpg,shoulderpress_down,128.13794,66.69924,-97.58655,129.46515,62.757217,-86.69825,130.80695,62.99412,-86.63851,132.23814,63.254116,-86.59339,125.06013,62.767395,-87.17574,122.95323,62.986237,-87.1944,120.89926,63.23996,-87.22921,133.76039,66.47914,-33.055763,116.3936,66.54416,-34.967823,131.10744,72.32518,-79.74273,125.107,72.13554,-80.47346,148.29626,96.36533,-8.211411,102.44375,97.82824,-15.379694,177.19759,102.62775,-43.850094,66.99626,105.57292,-71.13976,166.52458,71.8267,-92.17469,79.30092,70.77532,-125.8849,164.25612,64.48211,-103.63862,80.36694,64.62178,-141.33797,160.3525,63.065807,-93.651245,83.49896,63.713722,-127.97242,160.19995,65.8121,-90.295,84.49038,66.49469,-123.95242,139.89667,170.07996,-0.10832308,109.69843,170.12592,0.42478874,139.04337,225.76938,14.259433,108.19821,225.95999,21.862371,141.04286,273.90256,95.81723,112.52136,274.69235,82.11869,141.9132,280.3095,100.882805,112.40345,281.02353,86.58967,138.05318,290.3724,40.903297,117.08498,291.8756,18.652586
image_010.jpg,shoulderpress_down,90.81545,65.4784,-115.516235,97.33062,57.829937,-106.149796,100.8307,58.0651,-106.113525,103.51969,58.353542,-106.069466,86.98304,57.60846,-101.01294,84.39771,57.693794,-101.08208,82.16053,57.925533,-101.14026,109.25758,62.01413,-52.52954,79.97038,62.39159,-27.951326,97.43448,74.80486,-96.12978,85.31429,73.44896,-89.4346,127.407234,109.548706,-37.915127,60.450188,106.02643,4.658864,139.61874,154.4936,-128.48137,28.519415,146.02087,-85.8038,133.74197,97.82531,-210.92482,48.711464,97.84709,-190.52264,133.87463,81.17491,-226.17679,55.31377,83.00268,-204.29295,130.50743,77.02898,-204.114,61.475563,80.05223,-181.61594,128.86572,82.31731,-203.87144,61.737305,86.212425,-184.75404,115.41429,208.25525,-8.076293,71.559746,209.40723,8.684965,118.31414,280.33423,-21.760183,72.46478,280.7464,78.5549,116.48506,339.21872,110.327576,72.75509,338.3336,214.41925,118.451294,349.72165,121.36135,70.78678,349.36246,227.97159,107.504074,366.1738,58.978157,79.323715,362.62747,164.95903
image_011.jpg,shoulderpress_down,290.50842,151.00142,-227.34454,292.05457,142.13927,-201.25179,294.93372,142.6479,-201.12558,297.80655,143.09543,-201.04173,282.36218,140.63799,-203.93892,277.7525,140.20963,-204.02676,272.7349,139.9737,-204.09941,299.04324,149.26158,-77.80438,261.401,146.91412,-89.52737,296.18753,162.12372,-185.48706,284.01498,161.2233,-189.30786,329.01517,214.28745,-22.415894,227.456,215.28989,-48.760273,395.30664,229.68214,-116.10108,151.15512,235.11993,-194.52303,371.29248,166.0184,-235.89705,178.66129,161.67932,-355.79352,366.06955,149.26416,-261.49686,179.92775,146.26747,-396.16077,359.78397,145.20316,-236.16115,186.96423,143.9722,-366.96628,359.83765,152.25682,-230.52722,189.52576,150.57965,-352.44785,312.7611,373.3408,4.7875004,245.32867,373.44016,-4.060353,312.73965,494.26944,29.21887,241.86327,492.13898,-7.178374,316.55612,596.5443,232.42792,248.38452,598.1217,125.56361,318.7071,611.2231,246.43413,247.28093,613.8398,135.3207,310.1646,633.99304,120.54076,260.95947,635.1404,-16.011656
